30.374695,12.017425,8.847893,9.658288,8.739761,21.417793,20.011566,12.656962,2.1415331,11.212006,10.43933,16.86193,23.443653,1.411894,14.813518,3.2739024,12.130738,10.308903,12.560854,9.528417,1.3946568,11.019131,7.67291,20.97384,34.583412,20.717178,23.650417,35.366493,17.078318,14.96417,17.301092,13.842207,31.71831,3.4541562,13.902121,17.34278,16.310495,17.081306,20.100204,12.609795,13.4594555,4.6001153,4.2637377,9.644957,7.1246376,7.0574403,5.170849,9.6369915,16.87275,2.3303077,7.740066,18.222433,13.931896,3.755874,-0.33119518,10.583152,18.228273,2.1294167,5.8543706,14.439224,12.234708,0.2640701,1.9823493,-0.08327017,8.175663,25.430021,38.564842,15.11741,18.828619,4.279522,1.8739084,16.72659,8.328686,6.5106516,11.343865,3.500747,11.848906,15.39746,10.42402,8.157097,12.52639,8.577013,10.792018,9.460818,5.746404,0.60666054,0.9351357,8.415356,11.640514,1.3105006,-0.060850482,5.6281853,5.6240025,10.731816,3.9722817,1.8586082,18.318447,22.722101,1.1955482,0.07208093,1.6711216,3.227847,22.248888,-0.90190804,3.916562,1.2775819,0.26913923,3.6275585,1.2364826,1.7800982,-0.2836049,0.25325176,0.9887637,2.0056138,4.1036468,16.799276,-0.6272566,2.1933992,2.7573533,1.3411009,15.103799,1.0326655,20.391588,21.988043,1.8946899,15.707687,17.985222,7.4195347,31.58613,4.304054,7.1068954,4.217085,3.8122838,17.898945,17.110413,0.4928415,1.2776747,1.7806545,0.7592195,1.0440402,2.2368374,2.6441422,1.7856001,0.23099692,7.3758287,2.1579874,1.9029428,14.024728,38.880016,45.618988,26.296507,-0.4676194,28.402937,18.722166,12.645546,1.3494053
30.83204,11.949535,9.367898,9.379674,8.767628,21.222914,19.52079,13.130706,1.6379352,11.305722,10.719722,16.86131,24.078844,1.7048709,14.796863,3.30156,11.879876,9.780919,12.489067,9.810241,0.85042185,11.189672,7.385954,21.356623,34.79518,20.220768,23.426872,35.006187,17.198137,15.243147,17.409641,13.74901,30.989546,3.7137508,13.754575,18.162987,15.851772,17.57009,19.95706,12.29301,13.623237,4.6090093,4.1687937,9.884298,6.983832,7.1208835,4.7504025,9.540167,16.833889,2.6525779,7.4243565,18.053387,13.330004,3.7068682,-0.4090549,10.507174,18.321037,2.212965,5.278719,14.560821,12.340081,0.22703536,2.185543,-0.16633943,8.133277,25.528236,38.786594,15.797327,19.371399,4.352878,1.2749869,16.567486,8.766907,6.675856,11.473282,3.6058896,11.552958,16.0725,10.575961,7.763574,11.688838,8.900495,10.604886,9.114048,5.9582896,1.0468066,1.2667444,8.258764,11.875247,1.3195815,-0.08134219,5.4296527,5.603616,10.908829,2.956234,2.1764557,18.788866,22.596079,1.0507591,0.107463285,1.3246635,3.1384904,22.380974,-1.2867827,3.7057118,0.82017946,0.19837454,3.1985977,0.699098,1.9827498,-0.9576597,0.27650213,0.7484746,0.68013114,3.9075146,16.505615,-1.1207949,2.1482058,1.7220875,1.0229676,14.456655,1.4801627,20.118872,21.522379,1.7098576,15.277431,18.04898,7.275114,31.866344,4.2783074,6.8806996,3.9268048,4.148511,18.006245,17.325586,0.90671957,0.7534201,1.416278,0.8585497,1.3716073,1.8470365,2.188755,1.6343406,0.3396953,6.885237,1.9539047,1.8857597,13.862372,38.39065,45.524506,25.680212,0.043369878,28.24078,17.936989,12.917045,1.0680852
31.397978,11.548228,9.275134,9.300593,9.075779,20.768385,19.553648,13.528847,1.5704494,11.215875,10.532512,16.297796,23.71594,1.0833261,14.50603,3.0489533,12.064324,10.154705,12.589271,9.797866,1.6584693,11.009837,7.2305746,21.087236,34.76561,20.333076,22.958874,34.195225,16.922709,14.681684,17.627167,13.034615,30.885607,3.1314816,13.556166,17.323528,16.007479,17.114925,19.51588,12.117009,13.525241,4.259642,4.5484605,9.528974,7.043325,7.021029,4.4905615,9.163654,16.475752,1.7278405,7.1197433,17.599672,13.316488,3.4564178,-0.31542104,10.769176,18.444923,1.7819734,5.6003203,14.476094,12.28729,-0.6049296,2.091295,-0.24149585,8.044071,25.487934,38.87571,15.581691,19.145504,4.187973,1.3674513,16.447588,8.526903,5.9063916,11.29,3.1107104,11.304796,16.113968,10.345308,7.580599,12.80454,8.390505,10.628929,9.070503,5.5342617,0.040146276,0.79230297,8.399258,11.244131,0.6578364,-0.34128714,4.8489676,5.2482667,10.556626,2.887369,1.4718635,18.594181,22.665188,0.6918265,0.059840772,1.8579694,2.562237,21.766977,-1.6915734,3.4794505,0.3983306,0.23677185,3.0182757,0.3406123,1.7062348,-0.8741204,-0.3810831,0.72103596,0.9464589,3.651204,16.641289,-1.0626992,1.8072007,2.3783667,0.4916206,14.507122,0.49128574,20.287512,21.295732,2.5464888,15.571372,18.3051,6.669753,31.875237,4.2048187,6.733591,4.2389894,3.8109908,17.413721,16.773272,0.6515978,0.8328304,1.408731,0.2961902,0.36718413,1.5774864,2.3590329,1.0029769,-0.060242597,6.809948,1.6316862,1.5460515,14.082374,38.53954,45.28505,25.099934,-0.37090874,27.777906,18.516207,12.578885,0.73568195
31.473892,11.957253,9.488109,9.274799,9.390751,20.834978,20.031542,12.681927,1.9330074,11.041163,10.932596,16.637003,23.891388,1.3554584,15.114192,3.1914873,12.857962,10.073282,12.733563,9.784469,1.5105932,11.325629,7.611024,21.153013,34.686142,20.442682,23.367708,34.20145,17.099623,14.191731,17.741898,13.785582,31.270765,3.2608378,13.679237,16.898424,16.455685,16.925701,20.07974,12.371753,13.752956,4.7439785,4.465963,9.216501,7.1700435,6.559089,4.9371576,8.781262,16.691105,2.0145466,7.9935083,18.014193,13.867141,3.0512664,0.08949843,10.624583,18.568502,1.8144695,5.826547,14.218242,12.482888,-0.12223158,2.3540514,-0.462236,8.048337,25.837336,39.052185,14.429952,19.21729,4.236501,1.7500386,16.386278,8.78703,5.9915624,11.18308,3.0160038,12.002663,16.10176,10.632272,7.8942914,12.69505,8.220922,10.6163645,9.773359,6.20439,0.7130459,1.347154,8.929577,10.908235,0.90515864,-0.009721035,5.254134,5.36784,10.4971075,3.791863,1.9663175,19.038128,22.619457,1.3992932,-0.06371991,1.931838,2.7247849,22.562002,-1.2980647,3.7846456,1.3350015,0.5889134,3.177233,0.78712565,1.2085919,-0.6556933,0.16175966,1.2119199,1.0743418,3.999374,16.599512,-0.6844855,1.7597339,2.0643728,0.46607906,14.737877,1.0048418,20.82475,21.265171,2.8830569,15.408886,18.442745,6.8354845,31.632734,4.567717,6.855081,3.9868968,4.058514,18.287497,17.306559,0.124900095,0.8878906,1.2671912,0.9384482,0.48780844,1.7975826,1.9638911,1.6328248,0.89245486,7.3095098,1.6276731,1.7738492,14.021776,38.764694,44.807907,25.73108,-0.3265227,28.345432,18.836473,12.626274,1.3757659
31.221706,12.095883,9.262318,9.91394,9.443612,21.480345,18.960407,13.157325,1.7032262,11.651951,9.73923,16.700304,21.243372,1.7427801,15.298621,3.5137703,12.122383,11.26925,12.57904,10.128308,0.61058605,11.661337,6.5426426,19.959557,35.66094,21.227114,22.478186,35.21546,16.88842,13.623894,16.625122,13.6711235,34.023415,3.998359,13.322835,17.659252,13.727152,17.341852,19.753637,12.476749,13.400747,4.901153,4.752138,10.107465,7.0337534,7.7413745,5.5070925,8.698837,17.304605,0.47474918,6.877032,18.621422,13.205245,3.8351877,0.3869044,11.21419,17.712612,1.843442,5.482416,13.908581,12.101014,0.33242127,2.2797706,0.106081374,7.031085,25.411661,37.863155,15.231909,18.744596,4.417069,1.4568776,16.058025,7.868835,5.2345943,11.51972,3.5684698,11.962179,14.937815,10.226848,8.75431,13.132577,9.849021,12.245289,9.993594,6.5191207,-0.5003628,0.77856886,7.7548923,11.983712,0.9321375,-0.10826564,6.110487,5.896562,12.336895,3.1266599,2.2105231,18.112621,23.330854,1.0632968,0.9623979,1.6972814,2.376301,21.904526,-0.23328422,5.2675233,1.8379092,0.80652136,3.7005048,1.249444,1.7253472,-0.2315945,-0.150488,1.0130894,1.7802733,5.02067,16.910397,-0.6263705,1.964463,2.2352197,1.2117344,15.335043,1.3594097,20.571264,22.318548,2.6553004,15.341555,14.997553,7.0923266,32.45515,5.9768343,8.053942,4.86027,5.7975593,17.33806,16.732801,0.5873215,1.7996535,1.8918566,1.2760468,0.8523498,1.697302,2.9587595,1.1184599,0.60132354,7.580171,2.1546388,2.0623224,13.47151,38.38634,45.64458,26.645597,-0.41282716,29.080658,18.331842,13.259491,1.1484421
31.846115,12.05255,9.729015,9.746982,9.612777,21.190832,18.733063,13.447529,1.1780753,11.586928,10.052575,16.645632,22.04979,2.327889,15.229414,3.6196547,11.914086,10.631687,12.581725,10.338678,0.5187398,11.565518,6.403273,20.133686,35.66454,20.798996,22.198017,34.932213,17.254099,13.421617,16.664267,13.609127,33.485916,4.0167,13.23375,18.14375,13.486383,17.648731,19.675592,12.315919,13.206512,4.9275637,4.378748,10.471974,6.714238,7.951509,5.092662,8.740832,17.283691,0.56826323,6.307782,18.271955,12.251921,3.79988,0.098131195,11.242207,17.975163,1.9562488,5.04052,14.208351,12.221755,0.27034986,2.1550367,0.21033908,7.073641,26.122347,38.35432,15.567219,19.397528,4.5746765,1.1514506,16.070887,8.486771,5.467818,11.77674,3.5983064,11.925263,15.545626,10.43206,8.439954,12.247053,10.365879,11.708141,9.519915,6.7489367,-0.15469685,1.1467563,7.679737,12.209351,0.9587441,-0.17714615,5.872454,6.159861,12.7361355,2.300216,2.7385488,18.775356,24.030743,0.83654344,1.1562171,1.3496964,2.015174,22.471195,-0.3936375,4.6937737,1.8860083,0.8052141,3.763184,0.55882424,1.8625454,-0.56791425,0.038432088,0.86711293,0.56749827,4.62946,16.713985,-0.6420236,1.8901862,1.7252737,1.0467048,14.618713,1.9336655,20.736576,22.054735,2.5508714,15.36574,15.575357,7.256947,32.442852,5.5662766,8.077598,4.3282986,6.11641,17.51452,16.942968,1.0582688,1.6024884,1.737774,1.0137824,1.1164289,1.7227597,2.3173668,1.0021629,0.82117116,6.5396266,1.8891379,2.0308785,13.437387,37.994022,45.617783,26.202793,0.28215083,29.19375,17.836847,13.693154,1.170849
32.1112,11.904151,9.410142,9.753778,9.989798,21.140087,18.771864,13.936126,1.1686106,11.609347,10.081661,16.380068,21.833424,1.6878848,15.29534,3.468421,12.220649,11.178716,12.742504,10.186192,1.0451478,11.508623,6.4644775,20.043352,35.49967,20.721424,21.779846,34.3162,17.18818,13.479654,16.550316,12.943679,33.5567,3.867514,12.88559,17.267963,13.915329,17.19906,19.147388,11.651647,13.573048,4.740676,4.927653,10.409508,7.076393,7.697921,4.893498,7.9826646,16.81739,0.15960631,6.3300676,17.750914,12.534231,3.377722,0.0781701,11.108742,17.874779,1.4276785,5.4164505,14.258527,12.135246,-0.45309192,2.1434805,-0.034206502,6.933725,26.182934,38.519016,14.837214,19.391157,4.348048,1.1840292,15.848367,8.051499,5.018089,11.52178,3.1146257,11.410929,15.482878,10.336685,8.21329,13.428767,9.647377,11.74251,9.942007,6.247797,-1.077747,1.2723686,7.9199286,11.840488,0.56479365,0.15654626,5.4487147,6.1793685,12.638386,2.292423,2.1787224,18.299084,23.60976,0.5485198,0.7570713,1.744305,1.882558,22.369198,-0.6905541,4.8149157,1.4604168,0.53945816,3.7869895,0.338598,1.6482073,-0.7336883,-0.50022376,0.8308677,0.93972063,4.867817,17.12731,-0.79670244,1.7800261,1.9561793,0.5058905,15.014275,0.99028856,20.64994,22.14802,3.178392,16.550364,15.953557,6.52521,32.300014,5.5910735,7.6442056,4.287409,5.487233,17.049793,16.509624,0.7702542,1.4679483,1.66104,0.7564634,0.38680136,1.7470095,2.4555013,0.7634644,0.66811895,6.8560443,2.1894479,1.7917717,13.578498,38.206566,45.66433,26.172806,-0.26709405,28.827293,18.306265,13.324201,0.67227626
32.143177,12.5861,9.625334,9.638351,10.189994,21.31264,19.322441,13.32665,1.7058175,11.381997,10.279716,16.429022,22.365223,1.5404724,15.653514,3.468524,12.868703,10.604554,12.804856,10.1609955,1.2828984,11.819554,6.8720813,19.991573,35.50904,20.897038,22.184893,34.264496,17.350035,13.417567,17.017609,13.849136,32.941235,3.6285167,13.21917,17.04148,14.098205,17.328026,19.75802,12.068353,14.035866,5.176165,4.82136,9.770093,7.196471,7.4520745,5.2156777,8.519627,17.165169,0.40837103,7.102831,17.976402,12.930949,3.1119366,0.50223285,10.968091,18.159464,1.4229442,5.516888,13.715767,12.24455,-0.05171673,2.4046657,-0.42218757,6.9179664,25.814537,38.561234,14.503279,19.44005,4.4716606,1.8148249,15.752975,8.386445,5.338097,11.378631,3.1325378,12.242845,15.62575,10.739904,8.273211,13.36446,9.500274,11.868297,10.422342,6.5428386,-0.57003284,1.305926,8.069077,11.339675,0.7013106,0.13014956,5.8350625,5.7464013,12.008713,3.1019838,1.9312971,18.700996,23.046719,1.0312333,0.48862237,1.5698158,1.7040453,22.522303,-0.6098803,4.760922,2.0510147,1.1194129,3.9780102,0.6832646,1.4458996,-0.36575714,-0.08708749,1.3270423,0.83809537,4.572719,16.827631,-0.16847217,1.6198119,2.0751705,0.44015628,15.44607,1.4527718,21.141813,21.553461,3.252611,16.225447,16.69188,6.4287543,32.203766,5.571982,7.552453,4.154591,5.4662633,17.499186,16.861616,0.116873935,2.1435423,1.7397665,1.2159845,0.47191578,1.8162571,2.4294498,1.3641543,1.3649116,7.1417923,1.7419455,2.016597,13.58367,37.886738,44.76486,26.031754,-0.19533253,28.889482,18.666035,13.343011,1.2344323
30.640093,12.702121,10.082016,8.968719,8.827482,22.436314,21.947655,13.588677,1.7543403,12.472391,9.880414,17.28435,21.985374,1.9846159,15.129207,3.9028382,12.6012535,9.913354,13.103769,10.438022,0.5651079,11.810063,6.2882886,19.571003,36.1069,21.786245,22.571459,35.212265,17.187737,14.06118,17.523806,12.467786,34.22205,4.104471,12.865396,17.062553,13.060816,15.940106,19.504528,12.976092,13.516473,5.05364,4.673165,9.971742,7.2425056,7.6292043,5.9601636,9.199684,17.227385,2.138298,7.4085207,18.730759,14.170373,3.3847747,0.098096415,11.502019,17.740513,2.0072932,5.924896,14.51657,12.519024,-0.42020422,1.7865068,-0.15279591,8.187367,26.94778,37.61964,15.179064,18.837315,4.7230115,1.2820741,16.349617,8.473579,7.0135593,11.397163,3.424957,11.669569,14.559936,10.423587,8.350879,12.419464,9.42587,12.150232,9.769295,6.6233373,-0.90713173,0.9054008,7.3000593,11.808867,0.30309847,0.2787624,6.12692,6.6030087,13.525601,4.1646934,3.7028744,19.75679,23.328959,1.8474088,0.7512861,1.392184,2.3921988,22.215021,0.1836848,4.184465,1.5156262,1.0105034,3.6278882,1.5440733,0.7374077,0.030311907,0.84075874,0.5430179,1.7210507,5.370864,16.028147,-0.39556935,2.6072464,2.1561637,1.6058923,15.36041,1.5842968,20.185339,22.586863,2.365359,12.47641,14.1060915,8.116956,32.38489,5.793912,6.6955724,3.7782936,4.331079,17.670998,16.86429,0.36605078,1.430244,1.7530421,0.3611877,-0.124019176,0.9143645,1.7112318,1.6917589,-0.26110277,7.0265512,2.9427278,2.228327,14.10635,39.957203,44.459625,26.21202,-0.42384124,29.779419,18.715809,13.226449,2.0156078
31.208467,12.342566,10.280196,8.748813,8.907289,22.039764,21.289267,13.83493,1.3648292,12.157688,10.371402,17.443865,22.066269,2.154255,14.9348345,3.7941155,12.08706,9.477071,12.847164,10.40171,0.3449731,11.768586,6.31005,19.597576,36.265816,21.333902,22.154753,35.013046,17.479092,14.084519,17.595959,12.463899,34.09273,4.1869235,12.389433,17.738157,12.7690735,16.3442,19.334639,12.720296,13.280703,4.9890223,4.25486,10.214304,6.8264112,7.7554975,5.6338806,9.442816,17.180857,2.141058,7.3556027,18.636381,13.734056,3.4540055,0.12787127,11.388376,18.09276,2.0639799,5.765126,14.816927,12.533312,-0.3031693,2.0083132,0.15284099,8.179713,27.515844,37.913574,15.484446,19.322948,4.6877203,0.74238414,16.167692,8.775425,7.078723,11.663453,3.707015,11.672266,14.904472,10.701292,8.101783,11.677775,9.926383,11.7861595,9.194866,6.8993187,-0.55271065,1.0292912,7.2398515,11.88001,0.38556242,0.4263024,6.268325,6.76962,13.76428,3.673213,3.7109187,20.029427,23.13545,1.472465,0.73275584,1.1687896,2.1049814,22.79919,-0.27203313,3.8775878,0.8940815,0.8418702,3.9423137,1.0994802,0.7923841,-0.5459092,0.92271656,0.23174262,0.5726756,4.6250706,15.783608,-0.64339006,2.807263,1.5446966,1.6112512,14.911628,2.1154392,20.639166,22.47682,2.156331,12.496756,14.400333,7.98319,32.406273,5.3652425,6.286404,3.5025437,4.4211893,17.725231,16.994486,0.62017447,0.5106879,1.4826587,0.24455847,0.6378405,0.8745673,1.4146965,1.53916,-0.1575212,6.350186,2.3768806,2.1300282,13.918765,39.489155,44.81014,25.759882,-0.0830113,29.558147,18.027742,13.948834,1.9703525
